,trade_date,close,open,high,low,pre_close,change,pct_chg,vol,amount
660,20170913,3842.6061,3835.5493,3847.7841,3822.9441,3837.9341,4.672,0.1217,95410785,126254360.9
661,20170914,3829.9554,3843.572,3854.4931,3820.0876,3842.6061,-12.6507,-0.3292,115358583,143111639.2
662,20170915,3831.2965,3826.1448,3843.297,3818.5234,3829.9554,1.3411,0.035,122427006,153477215.2
663,20170918,3843.1428,3832.9626,3862.3589,3832.9626,3831.2965,11.8463,0.3092,117934405,152841028.5
664,20170919,3832.1161,3849.8794,3857.303,3820.2885,3843.1428,-11.0267,-0.2869,112432987,145528457.5
665,20170920,3842.4353,3830.1549,3850.9426,3827.8858,3832.1161,10.3192,0.2693,101129542,135041882.4
666,20170921,3837.8176,3843.2577,3860.7977,3837.384,3842.4353,-4.6177,-0.1202,111098192,144132893.2
667,20170922,3837.7304,3826.4589,3842.252,3816.8225,3837.8176,-0.0872,-0.0023,100619802,128360894.9
668,20170925,3817.7915,3829.219,3835.3894,3811.1192,3837.7304,-19.9389,-0.5195,103948976,135980239.1
669,20170926,3820.7816,3810.3333,3821.6928,3808.3827,3817.7915,2.9901,0.0783,81869407,101036334.8
670,20170927,3821.2,3818.9646,3832.566,3818.8147,3820.7816,0.4184,0.011,85655811,109299492.2
671,20170928,3822.5386,3821.5904,3827.3308,3813.7532,3821.2,1.3386,0.035,93544069,115646338.5
672,20170929,3836.5013,3825.2021,3852.2236,3825.2021,3822.5386,13.9627,0.3653,93306028,116056776.6
673,20171009,3882.2076,3910.1149,3918.8391,3876.0322,3836.5013,45.7063,1.1914,135535851,171941460.8
674,20171010,3889.8637,3883.0037,3900.7418,3855.4666,3882.2076,7.6561,0.1972,112532586,157979737.6
675,20171011,3902.6868,3886.8184,3913.0695,3885.497,3889.8637,12.8231,0.3297,104418151,144152740.1
676,20171012,3912.9536,3902.0156,3917.4435,3897.5472,3902.6868,10.2668,0.2631,94340921,123147248.6
677,20171013,3921.0017,3912.975,3927.1744,3908.8885,3912.9536,8.0481,0.2057,90142068,114314854.7
678,20171016,3913.4462,3926.2754,3947.4239,3913.3224,3921.0017,-7.5555,-0.1927,121355033,150823756.6
679,20171017,3913.0688,3910.7894,3924.6141,3900.4758,3913.4462,-0.3774,-0.0096,82241227,106708451.7
680,20171018,3944.1626,3914.8152,3944.4106,3914.8152,3913.0688,31.0938,0.7946,100969841,126420379.7
681,20171019,3931.2495,3940.5831,3944.0349,3923.6455,3944.1626,-12.9131,-0.3274,106527252,133189855.2
682,20171020,3926.852,3918.5265,3928.9607,3910.1974,3931.2495,-4.3975,-0.1119,72980180,94529636.64
683,20171023,3930.7981,3930.8914,3936.2729,3920.6562,3926.852,3.9461,0.1005,81484980,100280911.4
684,20171024,3959.3953,3926.2299,3959.4951,3922.0288,3930.7981,28.5972,0.7275,93058154,120192150.6
685,20171025,3976.949,3958.1669,3978.0893,3954.0011,3959.3953,17.5537,0.4433,88205458,106820309.5
686,20171026,3993.5752,3980.0479,4013.5988,3973.5535,3976.949,16.6262,0.4181,129895465,170488618.6
687,20171027,4021.9676,3992.5539,4024.4645,3991.354,3993.5752,28.3924,0.711,126672846,152974831.1
688,20171030,4009.7218,4022.1641,4033.3394,3960.2698,4021.9676,-12.2458,-0.3045,157387603,193489838.4
689,20171031,4006.7179,3995.3935,4009.2828,3983.2565,4009.7218,-3.0039,-0.0749,109178779,142897206.9
690,20171101,3996.6221,4007.9116,4032.4581,3991.3235,4006.7179,-10.0958,-0.252,130417380,166477138.6
691,20171102,3997.1343,3994.0946,3999.2262,3971.3761,3996.6221,0.5122,0.0128,126100579,151981363.6
692,20171103,3992.6979,3992.3496,3999.3373,3963.0263,3997.1343,-4.4364,-0.111,129404439,158142056.6
693,20171106,4020.8896,3989.1824,4021.6382,3975.4069,3992.6979,28.1917,0.7061,122081159,158911861.1
694,20171107,4054.2465,4022.4018,4064.2178,4021.3639,4020.8896,33.3569,0.8296,152116663,193990974
695,20171108,4048.0057,4051.4935,4089.1457,4040.5772,4054.2465,-6.2408,-0.1539,150827719,200949740.7
696,20171109,4075.8998,4043.0663,4076.6102,4038.4004,4048.0057,27.8941,0.6891,121056335,159247198.2
697,20171110,4111.9112,4070.2763,4116.7142,4067.657,4075.8998,36.0114,0.8835,141817165,198869833.8
698,20171113,4128.0733,4115.5507,4137.6455,4115.5507,4111.9112,16.1621,0.3931,151446309,205930794.5
699,20171114,4099.351,4129.2736,4133.5462,4086.8903,4128.0733,-28.7223,-0.6958,143236936,199605009
700,20171115,4073.6696,4084.2131,4102.8071,4055.7167,4099.351,-25.6814,-0.6265,120635696,177753075.4
701,20171116,4105.0122,4063.4943,4107.617,4062.2734,4073.6696,31.3426,0.7694,121384414,172903880.6
702,20171117,4120.8508,4094.0787,4122.3756,4081.3723,4105.0122,15.8386,0.3858,191784119,253079314
703,20171120,4143.8334,4093.734,4144.5144,4060.9636,4120.8508,22.9826,0.5577,137447258,191589637.5
704,20171121,4217.7015,4131.8482,4220.2636,4129.9783,4143.8334,73.8681,1.7826,180350821,253302199.6
705,20171122,4227.5666,4228.3721,4260.6395,4191.145,4217.7015,9.8651,0.2339,186477003,254298361.7
706,20171123,4102.3966,4213.3781,4214.1895,4086.9018,4227.5666,-125.17,-2.9608,178147228,237536704.7
707,20171124,4104.2034,4089.4723,4116.5942,4057.4894,4102.3966,1.8068,0.044,130858040,182912191.4
708,20171127,4049.9475,4088.9318,4088.9318,4037.1457,4104.2034,-54.2559,-1.322,143455268,183004551.2
709,20171128,4055.8235,4034.2057,4056.4753,4010.2955,4049.9475,5.876,0.1451,102058095,135539647.3
710,20171129,4053.7529,4061.3545,4069.2418,4004.687,4055.8235,-2.0706,-0.0511,124553642,165743341.3
711,20171130,4006.0993,4034.0091,4052.797,3988.0018,4053.7529,-47.6536,-1.1755,107983345,145829948.3
712,20171201,3998.1365,4003.5604,4027.1064,3984.3776,4006.0993,-7.9628,-0.1988,97386913,136010927.6
713,20171204,4018.8571,3989.0466,4032.9859,3982.3182,3998.1365,20.7206,0.5183,102647219,138223055.5
714,20171205,4040.1704,4007.9361,4045.9331,4006.5432,4018.8571,21.3133,0.5303,154087076,196337660.3
715,20171206,4015.8211,4027.1231,4031.7533,3964.8087,4040.1704,-24.3493,-0.6027,109286205,144114954.2
716,20171207,3971.0569,4003.5826,4017.9465,3955.9939,4015.8211,-44.7642,-1.1147,90254045,119651201.5
717,20171208,4003.3792,3962.8288,4014.1387,3955.44,3971.0569,32.3223,0.8139,89282861,124371230.3
718,20171211,4069.4997,4006.8784,4069.4997,4005.2687,4003.3792,66.1205,1.6516,97148946,148476588.5
719,20171212,4016.0163,4068.5053,4070.1503,4015.4546,4069.4997,-53.4834,-1.3143,84338718,123515183.2
720,20171213,4050.0927,4013.8319,4052.6878,4004.7436,4016.0163,34.0764,0.8485,77546131,115006383.4
721,20171214,4026.1516,4050.9028,4057.6245,4013.8546,4050.0927,-23.9411,-0.5911,80768862,115086944.9
722,20171215,3980.8558,4018.7313,4020.2668,3974.9277,4026.1516,-45.2958,-1.125,89044389,118474144.2
723,20171218,3985.2914,3983.2965,4008.0688,3967.9343,3980.8558,4.4356,0.1114,77853375,111724349.9
724,20171219,4035.3294,3985.8233,4035.6296,3985.8233,3985.2914,50.038,1.2556,77528985,115998204.3
725,20171220,4030.4898,4036.019,4044.8485,4015.6285,4035.3294,-4.8396,-0.1199,90604503,126812878.1
726,20171221,4067.8485,4023.076,4080.781,4014.6526,4030.4898,37.3587,0.9269,96836089,137819520.9
727,20171222,4054.5984,4064.9131,4076.8028,4048.4913,4067.8485,-13.2501,-0.3257,73473684,104426496
728,20171225,4041.5401,4057.4173,4086.9342,4026.4496,4054.5984,-13.0583,-0.3221,91926962,129938839.2
729,20171226,4053.6224,4040.6173,4056.8554,4015.2996,4041.5401,12.0823,0.299,91118790,119725100.6
730,20171227,3991.2075,4045.2793,4047.7366,3986.7385,4053.6224,-62.4149,-1.5397,105153577,140516907.1
731,20171228,4018.8974,3992.997,4036.6975,3980.2358,3991.2075,27.6899,0.6938,118542886,153636695.8
732,20171229,4030.8549,4022.8826,4043.14,4012.8749,4018.8974,11.9575,0.2975,90486683,121257038.5
733,20180102,4087.4012,4045.2086,4087.7789,4045.2086,4030.8549,56.5463,1.4028,146935435,178402032.9
734,20180103,4111.3925,4091.4607,4140.0543,4088.7302,4087.4012,23.9913,0.587,151852218,205726889.6
735,20180104,4128.8119,4114.1213,4137.642,4105.8858,4111.3925,17.4194,0.4237,134543794,174523556.1
736,20180105,4138.7505,4133.3439,4151.2818,4123.2817,4128.8119,9.9386,0.2407,149009872,185206293.2
737,20180108,4160.1595,4140.8545,4166.3182,4127.3081,4138.7505,21.409,0.5173,173877666,226403872.9
738,20180109,4189.2977,4157.5394,4191.2843,4153.5021,4160.1595,29.1382,0.7004,139034294,181975079.8
739,20180110,4207.8132,4187.2044,4211.0549,4175.1355,4189.2977,18.5155,0.442,151121666,194850253.9
740,20180111,4205.5863,4197.1136,4211.799,4181.9572,4207.8132,-2.2269,-0.0529,121578539,170407305.9
741,20180112,4225.001,4205.1444,4227.3923,4199.0251,4205.5863,19.4147,0.4616,111354794,157606210.6
742,20180115,4225.2393,4229.8357,4262.9314,4216.3585,4225.001,0.2383,0.0056,170907897,234986586.1
743,20180116,4258.473,4215.6247,4260.2118,4213.1275,4225.2393,33.2337,0.7866,161494963,228271224.8
744,20180117,4248.1164,4261.7833,4283.3449,4230.5367,4258.473,-10.3566,-0.2432,214311032,284554359.8
745,20180118,4271.4168,4259.375,4292.6372,4246.684,4248.1164,23.3004,0.5485,172032846,225289688.9
746,20180119,4285.395,4281.9371,4316.5714,4269.6167,4271.4168,13.9782,0.3272,209490570,258554725.4
747,20180122,4336.5974,4276.4811,4338.4832,4275.8977,4285.395,51.2024,1.1948,174643195,233960223.3
748,20180123,4382.6129,4346.8885,4383.5722,4346.7925,4336.5974,46.0155,1.0611,201867585,257113359.9
749,20180124,4389.8853,4389.4547,4397.8196,4349.0865,4382.6129,7.2724,0.1659,219818889,284470809.5
750,20180125,4365.0794,4381.9768,4392.1963,4336.2386,4389.8853,-24.8059,-0.5651,195374950,250308091.9
751,20180126,4381.2996,4352.2211,4403.3375,4351.4871,4365.0794,16.2202,0.3716,177227237,223331309.1
752,20180129,4302.0181,4387.0577,4395.9053,4287.1124,4381.2996,-79.2815,-1.8095,191100354,256176323.8
753,20180130,4256.1021,4286.6834,4308.5115,4251.5706,4302.0181,-45.916,-1.0673,139034730,186650566.2
754,20180131,4275.8986,4234.1101,4287.8576,4232.7727,4256.1021,19.7965,0.4651,145210164,194401798
755,20180201,4245.8978,4276.3425,4287.3888,4214.2909,4275.8986,-30.0008,-0.7016,190002934,239230298.9
756,20180202,4271.2326,4213.9386,4271.7647,4181.7793,4245.8978,25.3348,0.5967,146066827,191169867.3
757,20180205,4274.1464,4204.458,4274.1464,4200.1409,4271.2326,2.9138,0.0682,161347799,217360144.5
758,20180206,4148.8856,4182.3257,4211.5234,4131.5562,4274.1464,-125.2608,-2.9307,214910450,279415083.2
759,20180207,4050.4972,4205.7365,4212.5677,4048.4228,4148.8856,-98.3884,-2.3714,203127493,261507027.4
760,20180208,4012.0472,4022.8802,4071.6653,3974.6779,4050.4972,-38.45,-0.9493,159269985,199061772
761,20180209,3840.6527,3896.1691,3911.2917,3759.1463,4012.0472,-171.3945,-4.272,206349828,246774828.4
762,20180212,3890.1046,3846.2671,3907.843,3828.0697,3840.6527,49.4519,1.2876,116182637,149858043.6
763,20180213,3935.6324,3925.5955,3986.9807,3925.5955,3890.1046,45.5278,1.1703,112565885,144479354.4
764,20180214,3966.9614,3945.0943,3971.4041,3923.1267,3935.6324,31.329,0.796,71081338,93110201.39
765,20180222,4052.7332,4020.9731,4058.7878,4009.9202,3966.9614,85.7718,2.1622,105811571,138334361.7
766,20180223,4071.0889,4061.7545,4085.2008,4035.2319,4052.7332,18.3557,0.4529,99458746,128195835.2
767,20180226,4118.4186,4093.3988,4128.7435,4048.9834,4071.0889,47.3297,1.1626,137881001,179013093.6
768,20180227,4058.9806,4120.8712,4120.8712,4051.8054,4118.4186,-59.438,-1.4432,125934470,169684901
769,20180228,4023.6415,4016.7911,4051.7124,3991.7063,4058.9806,-35.3391,-0.8706,109343593,152493909.3
770,20180301,4049.0863,3994.8686,4061.0328,3986.8947,4023.6415,25.4448,0.6324,110199852,146003456.7
771,20180302,4016.461,4014.951,4044.4183,4006.9435,4049.0863,-32.6253,-0.8057,96165000,130931181.2
772,20180305,4018.097,4021.6575,4042.8346,3995.8715,4016.461,1.636,0.0407,87952548,118197859.5
773,20180306,4066.5647,4034.9854,4067.5525,3998.9317,4018.097,48.4677,1.2062,138762444,171370654.1
774,20180307,4036.6536,4063.5028,4089.6964,4027.9363,4066.5647,-29.9111,-0.7355,106952426,136572305.6
775,20180308,4077.6001,4038.9527,4078.2263,4029.7144,4036.6536,40.9465,1.0144,91155810,123634637.1
776,20180309,4108.8652,4088.0704,4110.6738,4076.4537,4077.6001,31.2651,0.7668,113701808,150024119.7
777,20180312,4127.6662,4130.7082,4139.5259,4112.7658,4108.8652,18.801,0.4576,140906739,190367593.8
778,20180313,4091.2533,4124.3312,4130.2829,4087.5629,4127.6662,-36.4129,-0.8822,111766430,141174160.6
779,20180314,4073.3447,4076.0626,4089.0942,4066.4896,4091.2533,-17.9086,-0.4377,99013409,131537959.4
780,20180315,4096.1627,4058.7058,4098.989,4058.7058,4073.3447,22.818,0.5602,88161156,126882452.7
781,20180316,4056.4226,4096.8857,4110.0451,4055.822,4096.1627,-39.7401,-0.9702,84896188,122125342
782,20180319,4074.2479,4054.6167,4074.518,4033.5216,4056.4226,17.8253,0.4394,81502882,118183815.1
783,20180320,4077.7041,4045.7428,4080.1925,4040.308,4074.2479,3.4562,0.0848,80605280,111980234
784,20180321,4061.0502,4097.0243,4110.1158,4046.2408,4077.7041,-16.6539,-0.4084,97609488,139330411.9
785,20180322,4020.349,4062.0668,4072.3771,4003.721,4061.0502,-40.7012,-1.0022,89095259,127664338
786,20180323,3904.9355,3896.7359,3928.5114,3834.9373,4020.349,-115.4135,-2.8707,180080449,218905031.3
787,20180326,3879.893,3862.6948,3883.901,3829.9155,3904.9355,-25.0425,-0.6413,115139128,156604527.2
788,20180327,3913.2689,3927.492,3936.778,3881.8726,3879.893,33.3759,0.8602,113700711,162291546.6
789,20180328,3842.7155,3865.0454,3907.2811,3835.8825,3913.2689,-70.5534,-1.8029,101494908,155848951.1
790,20180329,3894.0498,3854.5914,3913.9578,3794.2617,3842.7155,51.3343,1.3359,116629066,164996783
791,20180330,3898.4977,3893.7468,3915.3473,3879.2128,3894.0498,4.4479,0.1142,97512270,137959280.5
792,20180402,3886.9189,3897.0052,3937.0183,3882.8856,3898.4977,-11.5788,-0.297,111242666,159356080
793,20180403,3862.4796,3850.1546,3878.1504,3839.9333,3886.9189,-24.4393,-0.6288,95137369,132049936.1
794,20180404,3854.8625,3873.6267,3898.6126,3852.4958,3862.4796,-7.6171,-0.1972,88730609,131593067.9
795,20180409,3852.9292,3851.9548,3870.6736,3827.4133,3854.8625,-1.9333,-0.0502,84105462,118167273.5
796,20180410,3927.1729,3860.7225,3927.4247,3851.7957,3852.9292,74.2437,1.9269,106173722,137941300.2
797,20180411,3938.3434,3934.1698,3958.7071,3924.9603,3927.1729,11.1705,0.2844,111933021,139989290.6
798,20180412,3898.6354,3935.673,3937.7837,3896.1789,3938.3434,-39.708,-1.0082,82699490,108075565.5
799,20180413,3871.1443,3920.7375,3929.952,3866.186,3898.6354,-27.4911,-0.7051,71544203,98921826.97
800,20180416,3808.863,3862.4738,3869.156,3789.6121,3871.1443,-62.2813,-1.6089,99217770,131566866.9
801,20180417,3748.6412,3812.8746,3822.6264,3745.4442,3808.863,-60.2218,-1.5811,90610790,126518752
802,20180418,3766.282,3785.3059,3789.6591,3708.1068,3748.6412,17.6408,0.4706,106676706,143077676
803,20180419,3811.843,3774.784,3824.0321,3767.7974,3766.282,45.561,1.2097,99054060,127520121.6
804,20180420,3760.8543,3801.2075,3815.444,3750.1033,3811.843,-50.9887,-1.3376,99282925,123550664.5
805,20180423,3766.3257,3754.6896,3787.3951,3735.1842,3760.8543,5.4714,0.1455,90356291,111763031.5
806,20180424,3843.4886,3769.8787,3854.4292,3769.8787,3766.3257,77.1629,2.0488,114219525,145700512.8
807,20180425,3828.7015,3824.5929,3838.6921,3817.032,3843.4886,-14.7871,-0.3847,78172612,105750449.5
808,20180426,3755.4941,3823.3921,3828.7129,3744.8852,3828.7015,-73.2074,-1.9121,87150641,125772304.5
809,20180427,3756.8765,3771.0369,3776.9751,3714.6444,3755.4941,1.3824,0.0368,89531726,142113627.6
810,20180502,3763.6461,3769.9251,3787.3025,3744.5475,3756.8765,6.7696,0.1802,83301035,120083483.3
811,20180503,3793.0001,3756.1657,3797.5269,3732.3718,3763.6461,29.354,0.7799,93961118,122740168.9
812,20180504,3774.5981,3784.3161,3801.5243,3770.9389,3793.0001,-18.402,-0.4852,71554288,98315254.61
813,20180507,3834.1877,3782.5404,3834.5872,3776.0296,3774.5981,59.5896,1.5787,87286195,126354800.8
814,20180508,3878.6767,3834.6141,3892.0732,3833.729,3834.1877,44.489,1.1603,94215157,135445862.5
815,20180509,3871.6152,3876.1296,3878.9382,3855.7392,3878.6767,-7.0615,-0.1821,66712966,92322896.27
816,20180510,3893.0565,3882.8357,3894.4902,3867.3084,3871.6152,21.4413,0.5538,70667809,103255140.6
817,20180511,3872.8383,3902.1481,3903.3378,3871.9523,3893.0565,-20.2182,-0.5193,73356604,107715457
818,20180514,3909.2933,3886.8736,3919.2999,3886.8736,3872.8383,36.455,0.9413,81975999,122520048
819,20180515,3924.0975,3920.1395,3924.3427,3892.9198,3909.2933,14.8042,0.3787,76049555,106091905.8
820,20180516,3892.8442,3909.8183,3923.3433,3889.1877,3924.0975,-31.2533,-0.7964,71913646,106533930.3
821,20180517,3864.0507,3895.4895,3899.5137,3858.8525,3892.8442,-28.7935,-0.7397,59030123,87104164.68
822,20180518,3903.0637,3860.1644,3903.0637,3841.896,3864.0507,39.013,1.0096,72613956,96823851.81
823,20180521,3921.2421,3925.5394,3937.4607,3913.6046,3903.0637,18.1784,0.4657,92641737,120528726
824,20180522,3906.2081,3918.8153,3918.8153,3881.169,3921.2421,-15.034,-0.3834,75368778,102883344.9
825,20180523,3854.5825,3898.2683,3898.2683,3854.5825,3906.2081,-51.6256,-1.3216,83722319,110684503.2
826,20180524,3827.217,3853.2916,3859.1034,3823.9235,3854.5825,-27.3655,-0.7099,68345022,93408219.64
827,20180525,3816.498,3823.7448,3841.1244,3804.1349,3827.217,-10.719,-0.2801,70836386,95667543.83
828,20180528,3833.2599,3816.2649,3846.5525,3799.3207,3816.498,16.7619,0.4392,71521132,100001639
829,20180529,3804.0093,3824.1909,3841.7794,3800.6749,3833.2599,-29.2506,-0.7631,81552662,117288580.6
830,20180530,3723.3724,3755.1764,3767.8872,3722.0719,3804.0093,-80.6369,-2.1198,87913285,115858975.8
831,20180531,3802.3759,3749.2954,3804.7919,3742.5287,3723.3724,79.0035,2.1218,92666894,130545422.2
832,20180601,3770.5891,3789.6716,3802.5366,3753.8395,3802.3759,-31.7868,-0.836,77821813,105934865.9
833,20180604,3807.5781,3785.1869,3813.4065,3776.6185,3770.5891,36.989,0.981,76624341,115146468.5
834,20180605,3845.3164,3811.2852,3845.5648,3800.9256,3807.5781,37.7383,0.9911,78687360,121261467.2
835,20180606,3837.3511,3839.683,3848.3295,3830.8956,3845.3164,-7.9653,-0.2071,73117237,107142041.8
836,20180607,3831.0128,3846.9367,3859.8476,3827.6874,3837.3511,-6.3383,-0.1652,80256147,112365710.7
837,20180608,3779.6159,3819.4477,3819.4607,3759.2717,3831.0128,-51.3969,-1.3416,83337335,107818798.3
838,20180611,3779.9818,3770.208,3792.548,3756.5148,3779.6159,0.3659,0.0097,68709834,105597924.6
839,20180612,3825.9534,3783.1858,3830.471,3765.2644,3779.9818,45.9716,1.2162,73206244,116217139.6
840,20180613,3788.3391,3814.6174,3817.4528,3782.0728,3825.9534,-37.6143,-0.9831,66377970,97185498.92
841,20180614,3773.3655,3774.6396,3808.1616,3759.2484,3788.3391,-14.9736,-0.3953,68471322,99234014.98
842,20180615,3753.4338,3763.0405,3780.3368,3737.4282,3773.3655,-19.9317,-0.5282,85488893,109534900.8
843,20180619,3621.1166,3702.6681,3712.8162,3583.0208,3753.4338,-132.3172,-3.5252,160706542,193848797.3
844,20180620,3635.4436,3602.5512,3649.3359,3578.1743,3621.1166,14.327,0.3957,86718098,112804812.8
845,20180621,3592.965,3633.5558,3673.5625,3589.4899,3635.4436,-42.4786,-1.1685,93908552,115584149
846,20180622,3608.9046,3567.8939,3609.0751,3542.4564,3592.965,15.9396,0.4436,75117864,89687282.05
847,20180625,3560.4777,3625.7984,3631.0253,3559.0343,3608.9046,-48.4269,-1.3419,79877078,106690345.3
848,20180626,3531.1112,3521.5876,3541.782,3478.2134,3560.4777,-29.3665,-0.8248,84985269,108132167.3
849,20180627,3459.2621,3525.1323,3537.6569,3441.785,3531.1112,-71.8491,-2.0347,81491817,107628896.6
850,20180628,3423.5255,3434.9441,3477.0565,3416.9476,3459.2621,-35.7366,-1.0331,75918051,98570527.35
851,20180629,3510.9845,3431.9619,3512.3834,3425.2159,3423.5255,87.459,2.5546,77257031,97616367.3
852,20180702,3407.9638,3504.4571,3506.8996,3383.5006,3510.9845,-103.0207,-2.9342,84351449,107601540.7
853,20180703,3409.2801,3410.4767,3422.0398,3319.2889,3407.9638,1.3163,0.0386,95278693,129898019.3
854,20180704,3363.7473,3398.7788,3418.3311,3359.0861,3409.2801,-45.5328,-1.3356,75157997,93648559.09
855,20180705,3342.4379,3365.5547,3398.4852,3330.7113,3363.7473,-21.3094,-0.6335,81587981,97544619.59
856,20180706,3365.1227,3347.0624,3396.2458,3295.7296,3342.4379,22.6848,0.6787,86097579,109481942.5
857,20180709,3459.1837,3378.9056,3459.3153,3378.9056,3365.1227,94.061,2.7952,76601545,100918863.7
858,20180710,3467.5155,3464.9064,3474.1396,3437.2706,3459.1837,8.3318,0.2409,69548823,90127445.73
859,20180711,3407.5297,3398.9265,3427.5705,3375.1441,3467.5155,-59.9858,-1.7299,72040950,89661507.13
860,20180712,3481.0559,3403.3302,3499.097,3403.3302,3407.5297,73.5262,2.1578,96353564,117805514.8
861,20180713,3492.6897,3488.4966,3499.7643,3474.9123,3481.0559,11.6338,0.3342,72955897,99800184.92
862,20180716,3472.0859,3488.967,3506.2355,3459.7312,3492.6897,-20.6038,-0.5899,68281999,90754288.08
863,20180717,3449.3773,3466.4236,3467.1852,3420.9714,3472.0859,-22.7086,-0.654,61983076,85720563.65
864,20180718,3431.3227,3456.6065,3479.2635,3430.1563,3449.3773,-18.0546,-0.5234,66530330,88556873.2
865,20180719,3428.343,3444.8032,3466.5056,3417.9627,3431.3227,-2.9797,-0.0868,68477716,88804907.81
866,20180720,3492.8938,3426.4558,3505.928,3398.9532,3428.343,64.5508,1.8829,101984727,122196953.8
867,20180723,3525.7503,3471.8555,3527.5335,3464.6475,3492.8938,32.8565,0.9407,119036627,143960930.7
868,20180724,3581.7057,3530.6641,3596.5128,3530.6641,3525.7503,55.9554,1.587,156912435,177448954
869,20180725,3577.7522,3589.5055,3589.9841,3566.314,3581.7057,-3.9535,-0.1104,96758501,112176694.2
870,20180726,3536.2456,3583.3173,3593.9227,3528.6442,3577.7522,-41.5066,-1.1601,90349641,105577285.2
871,20180727,3521.2269,3533.7714,3545.4058,3512.7034,3536.2456,-15.0187,-0.4247,70178104,81192174.9
872,20180730,3515.0794,3520.8538,3550.902,3489.5494,3521.2269,-6.1475,-0.1746,82116995,96183097.6
873,20180731,3517.6568,3510.4744,3528.154,3493.1545,3515.0794,2.5774,0.0733,67980817,80022152.11
874,20180801,3447.3882,3530.0298,3543.606,3446.7765,3517.6568,-70.2686,-1.9976,90348617,107477214.9
875,20180802,3370.9579,3434.3516,3434.3516,3322.096,3447.3882,-76.4303,-2.217,101308727,122401283.6
876,20180803,3315.2839,3366.6637,3381.3417,3315.2008,3370.9579,-55.674,-1.6516,70796910,91395987.15
877,20180806,3273.2728,3312.8153,3344.246,3257.6856,3315.2839,-42.0111,-1.2672,77975083,97517991.02
878,20180807,3368.8695,3284.9785,3368.962,3263.4986,3273.2728,95.5967,2.9205,91783916,107512224
879,20180808,3314.5075,3362.1485,3368.1602,3311.7694,3368.8695,-54.362,-1.6137,79284865,90958912.01
880,20180809,3397.5298,3303.4765,3408.3911,3299.6157,3314.5075,83.0223,2.5048,91957572,108802315.2
881,20180810,3405.0191,3398.4139,3424.0411,3380.5731,3397.5298,7.4893,0.2204,68967299,85634522.14
882,20180813,3390.3441,3369.9812,3396.1883,3336.6956,3405.0191,-14.675,-0.431,76191532,90869290.86
883,20180814,3372.9137,3386.4832,3391.729,3356.6142,3390.3441,-17.4304,-0.5141,60651446,72121992.61
884,20180815,3291.976,3371.959,3372.1369,3288.7088,3372.9137,-80.9377,-2.3996,68174055,83402193.92
885,20180816,3276.7276,3251.8556,3315.2031,3231.5561,3291.976,-15.2484,-0.4632,76547366,89269175.66
886,20180817,3229.6198,3305.8954,3311.5729,3224.0999,3276.7276,-47.1078,-1.4376,67395413,84452452.54
887,20180820,3267.2498,3238.215,3267.2498,3209.0115,3229.6198,37.63,1.1652,70904228,88963382.6
888,20180821,3326.6489,3271.8402,3331.7077,3270.0302,3267.2498,59.3991,1.818,75205583,97925840.44
889,20180822,3307.9545,3328.9693,3328.9693,3299.3938,3326.6489,-18.6944,-0.562,50787057,66548536.18
890,20180823,3320.0257,3308.4589,3336.1123,3285.8141,3307.9545,12.0712,0.3649,61112334,80212785.56
891,20180824,3325.3347,3308.4778,3353.0445,3291.8654,3320.0257,5.309,0.1599,63765897,77197847.85
892,20180827,3406.5735,3339.3894,3406.5735,3339.2646,3325.3347,81.2388,2.443,94270082,114960964.6
893,20180828,3400.1705,3408.1502,3416.5929,3388.8143,3406.5735,-6.403,-0.188,75445363,94945949.81
894,20180829,3386.5736,3393.0527,3398.7139,3377.1231,3400.1705,-13.5969,-0.3999,67020404,79072300.21
895,20180830,3351.0942,3385.8052,3402.5626,3349.4688,3386.5736,-35.4794,-1.0476,68385290,80226052.65
896,20180831,3334.5036,3333.3801,3356.5757,3310.8726,3351.0942,-16.5906,-0.4951,76205630,96091892.86
897,20180903,3321.8248,3320.6898,3325.607,3291.7842,3334.5036,-12.6788,-0.3802,66429855,81305681.45
898,20180904,3363.8984,3324.186,3370.963,3307.9585,3321.8248,42.0736,1.2666,67088807,85892034.87
899,20180905,3298.1412,3349.6983,3354.1991,3298.1412,3363.8984,-65.7572,-1.9548,64301888,80656675.22
900,20180906,3262.8808,3286.6645,3311.4973,3253.7552,3298.1412,-35.2604,-1.0691,62300288,79373138.22
901,20180907,3277.6438,3273.8906,3316.6149,3253.725,3262.8808,14.763,0.4525,63947408,81263439.99
902,20180910,3230.0681,3271.3818,3277.884,3227.8481,3277.6438,-47.5757,-1.4515,63817051,76175580.34
903,20180911,3224.2116,3229.7052,3245.617,3209.1121,3230.0681,-5.8565,-0.1813,58491305,67722118.92
904,20180912,3202.0248,3216.9911,3225.6014,3194.9785,3224.2116,-22.1868,-0.6881,54627899,68887020.06
905,20180913,3236.5662,3239.6852,3249.593,3191.3975,3202.0248,34.5414,1.0787,67290327,85887962.11
906,20180914,3242.0902,3242.8307,3254.1043,3227.9439,3236.5662,5.524,0.1707,60130640,76481211.96
907,20180917,3204.9224,3224.9267,3230.7878,3200.5096,3242.0902,-37.1678,-1.1464,52259547,60650940.91
